Name,DatePublished,RatingValue,Review
PupSocks,2020-12-28T01:10:39Z,1,"I ordered 2 blankets on 11/26/20, it is now 12/27/20 and I still have not received my order."
PupSocks,2020-12-28T01:09:42Z,1,"I ordered in November, and by December 22, the order was still “in production”. So 0% chance of Christmas delivery, which is something Pupsocks advertised on Black Friday. I messaged them 3 times across 3 different platforms throughout December -  no reply. After cancelling the order, they stole $9 USD from me. Facebook comments are littered with this same story. Never again. Absolute scammers."
PupSocks,2020-12-28T01:06:55Z,5,I ordered blankets with my kid’s dogs on them. They came a little delayed but still in time for Christmas. They were amazing!! They are so soft and the pics were perfect. I highly recommend Pupsocks and will definitely order from them again!!
PupSocks,2020-12-28T01:02:35Z,1,"I've purchased from competing brands before, but I decided to try PupSocks this year for a Christmas gift. I placed my first order in November, but noticed that the shipping address was missing a number around the time it was shipped (admittedly my mistake). I immediately contacted the post office who told me the package was returned to sender. I tried to contact PupSocks to try to find my order and to try to re-order the same gift without having to go through the design process again. Their site doesn't have a phone number, only a messaging service with a 24-hour turnaround time. I only heard back from PupSocks a full seven days after my original message, when I just decided to order another pair of socks and sent a second message to request my original order be refunded. When customer service did get back to me, their response was ""here's your USPS tracking number, it looks like it's being held at your post office"" when the link clearly stated the package was returned to sender. With the second order, I paid more for 2-day delivery and guaranteed receipt before Christmas and left a note of my prior order to the designer in an attempt to speed along the process. I got an email stating that my order shipped on December 21 but according to the FedEx tracking, although the label was created on the 21st, the item has still not been received by FedEx on December 27th. The only notice I got from PupSocks was an email on the 24th with no accountability at all and certainly no mention of a refund for the ""Christmas guarantee""- just an ""understanding that current circumstances with Covid-related delays can be disappointing"" and a picture of my order. So now I'm out the price of 2 pairs of custom socks, 1 rush delivery, and had no gift to give my brother. Save the hassle and find another service."
PupSocks,2020-12-28T01:00:48Z,1,I still haven’t received my order from over a month ago!!!! Keeping getting shipping notices that say my package had been everywhere except delivered.  I would like to actually get my order. Very diassapointed!
PupSocks,2020-12-28T00:58:15Z,1,Ordered the socks over a month ago and haven’t received them yet.  Very disappointed that I didn’t get For my daughter for Xmas.
PupSocks,2020-12-28T00:48:57Z,5,Love the pup socks
PupSocks,2020-12-28T00:37:43Z,2,"Hi, I ordered a pair of PupSocks as a holiday gift for my partner - we love our pups and the thought of seeing their faces on a pair of socks is truly a fantastic gift!  While the design and concept is very nice, the fit is below par, which was disappointing.  I followed the sizing chart on the website but it did not matter; the socks are an extremely odd shape and do not fit.  Very big bummer, especially at the price. TR"
PupSocks,2020-12-28T00:36:46Z,4,"Socks were given as a gift and were a big hit. They seem like good quality. The only consideration is that they took a while to get to me after I ordered them, so they couldn't be a last minute gift."
PupSocks,2020-12-28T00:30:38Z,1,I still have not received my order placed on 11/29. I want a refund.
PupSocks,2020-12-28T00:25:41Z,1,Where is my order???
PupSocks,2020-12-28T00:22:06Z,1,"Who knows how the merchandise is because I’ve yet to receive it. Placed my order 11.28.20, today is 12.27.20. No response via email, Instagram or DM.  On 12.20.20 via Instagram, the CEO begged for patience and blamed the post office on the shipment delays.  But that never stopped PUPSOCKS from sending me marketing emails - DAILY - until 12.2330 offering discounts on new orders AND GUARANTEED 2-DAY DELIVERY OR A REFUND. What????   I placed a $100 order in good faith, in November, and still haven’t received it. But if I give you more money and place a new order - I’ll get it?  Disgusting, greedy business practices. I want a refund!"
PupSocks,2020-12-28T00:20:48Z,5,I got both my sister’s dogs’ heads on a large blanket for Christmas. It could not have turned out better and I highly recommend this company.
PupSocks,2020-12-28T00:17:35Z,1,"I still haven't received my blanket, I ordered it back on November 11th."
PupSocks,2020-12-28T00:09:59Z,5,The socks came out perfectly. I was impressed that PupSocks was able to expertly crop the photo I sent such that it includes only my dog's head. Nice job!!
PupSocks,2020-12-28T00:02:38Z,1,Ordered in November .... haven't arrived yet. I sent a message and got a crappy response. Sad :(
PupSocks,2020-12-28T00:02:33Z,5,Amazing quality! Ordered a blanket and socks and they're exactly as I hoped they'd be. Arrived just in time for Christmas! I'm sure I'll order again. Thanks!
PupSocks,2020-12-28T00:02:18Z,2,"Delay in order shipment caused this to not be delivered in time for Christmas.  Tracking said the label was created on 12/15, but it didn't get received at the post office until a week later on 12/22.    Gave 2 stars instead of 1 because they did do apparent quality work and at the last minute sent a consolation e-mail to print to give as a gift instead of the actual product."
PupSocks,2020-12-27T23:48:28Z,5,Wonderful quality! Lots of tears remembering my friend’s BFF ( best fur friend) and his beautiful memory! Thank you!
PupSocks,2020-12-27T23:42:06Z,1,"Still haven't received my order I placed in November for Christmas.  They keep creating a ""shipping label"" that never leaves their ""warehouse""."
PupSocks,2020-12-27T23:34:08Z,5,The socks were perfect and so cute.  Love how soft the material is also! Highly recommend~~
PupSocks,2020-12-27T23:25:02Z,5,"I suppose I am a little puppy-crazy, but it was great fun to give pup socks to my dog's best people friends. The resolution was pretty good in the images, even though my originals were not extremely high quality, and the colors are bright and cheerful. My 4 recipients say the socks are comfortable. I liked that you build each pair of socks separately, and individualize each one!"
PupSocks,2020-12-27T23:18:26Z,1,"The socks I ordered were damaged when delivered. I was disappointed with the quality and requested a refund. Without a conversation, or my approval, the pupsocks sent another shipment of the same order. I do not want more of the poor quality product, I just want my money back. I still have not heard back from customer service."
PupSocks,2020-12-27T23:11:23Z,4,"I really liked how the socks looked like, the colors were bright and clear, and our cat's picture was nicely done. But the fit of the sock is not great, the material is not flexible enough to comfortably fit."
PupSocks,2020-12-27T23:03:05Z,1,Order placed Nov 29 for a 10 year old for Xmas.  Nothing from Pup Socks for over 3 weeks when I finally reached out to find out order status. I never actually got a reply from Pup Socks as I kept getting delivery delays to their TEAM email but I got a shipping notification but as of Dec 28th NOTHING.  Ruined my sons Xmas.  In process of PayPal resolution as I want a refund for an order that was placed in plenty of time for Xmas but the ineptitude of Pup Socks messed it up.
PupSocks,2020-12-27T22:57:18Z,1,Material was awful feeling. No form to the sock. The cost was way over priced. Would not order again.
PupSocks,2020-12-27T22:57:11Z,2,"Have yet to receive my order so no idea how well you did but my order was Nov 29th, supposedly shipped on December 18th.  Have yet to receive anything. Still sitting in the Atlanta USPS facility. Pony Express would have been quicker."
PupSocks,2020-12-27T22:54:40Z,1,This is the second time that I have been asked to review the product that I order on 11/29/20and have yet to receive.  I did send an email inquiry and received an acknowledgment of the email and that someone would respond but have not heard anything back yet.
PupSocks,2020-12-27T22:48:14Z,1,"Ordered on 11/26. Promised no later than 12/11. On 12/11 my order was still in production. I politely reached out, and got a form email back on 12/18 still promising my order by 12/25. On 12/22 I received an email stating my order shipped. Today, 12/27 there is still no progress in said order. No response from the company.  Horrible customer service. Just want a refund. I went to the BBB website and they have a horrible reputation, but clearly do nothing to improve it. Don’t order from this company. Many other sites better than this."
PupSocks,2020-12-27T22:44:52Z,1,I’d love to review this product except I NEVER RECEIVED IT!!! No one ever responds to your emails asking for an update on the status of your product. It’s been an entire month since I ordered. There’s even a Facebook group of hundreds of people who have also been scammed and never gotten their items. The. Worst. Company. Ever.
PupSocks,2020-12-27T22:38:20Z,1,"I ordered 3 pairs of socks as Christmas gifts, Nov 29, I have yet to see any of these socks which should have arrived weeks ago. Very unsatisfied."
PupSocks,2020-12-27T22:33:48Z,2,Delivery has so far taken 5 weeks and still waiting. They did send a Christmas card though!
PupSocks,2020-12-27T22:32:45Z,1,I still don't have the order and it was made on December 9th. I was sent a postcard as consolation... not good.
PupSocks,2020-12-27T22:32:16Z,1,"I have been waiting for the package for a month now and for the last two weeks no new update on the package.  Also, I haven't received any response from the company yet."
PupSocks,2020-12-27T22:27:25Z,2,I still have not received my socks yet! May I suggest rather than  sending out reviews please process people’s orders!
PupSocks,2020-12-27T22:23:22Z,3,Arrived after Christmas so like a month after I ordered. Also the sock quality is not that nice. Nylon and look big. The quality of the images is good tho. Wouldn’t bother ordering from them again and wouldn’t recommend.
PupSocks,2020-12-27T22:16:12Z,3,The picture was great but the sock material was quite poor.
PupSocks,2020-12-27T22:14:06Z,2,"Well, we didn’t get our order yet.  Missed Xmas.  So that’s not good. On the plus side , I did appreciate getting an email mockup so I could show my daughter and wife what their present will look like"
PupSocks,2020-12-27T22:10:36Z,1,Photo looks great but socks are of a weird nylon that does have enough elastic.  They are uncomfortable and do not stay up.  One pair ordered was defective - no elastic at all in half the sock and customer service has not responded.  Web site says only return within 7 days even though these were a Christmas gift.
PupSocks,2020-12-27T22:09:53Z,5,My husband was so excited when he opened his pair of socks with our cat's face all over it. He kept posing for pictures next to the cat because he was in disbelief of how lifelike the images were. Thanks for a gift he will always love.
PupSocks,2020-12-27T22:02:09Z,5,"These are incredible! They took the perfect cutout of my pups’ faces for the socks, and my husband loved his gift! They were so awesome looking, my sister-in-law also had to order a couple pair for her husband."
PupSocks,2020-12-27T21:59:54Z,5,So fun! Great for a gift!
PupSocks,2020-12-27T21:58:13Z,4,"The socks are cute and fit pretty well, but the quality is a little poor. They’re not very soft and the image stretches out a fair bit when you put them on. All in all I like them but they’re more of a novelty than anything else."
PupSocks,2020-12-27T21:53:51Z,1,quality was very poor socks ripped not good at all
PupSocks,2020-12-27T21:36:24Z,5,I ordered the blanket and socks with my daughter's cat's face as a Christmas present. She LOVED them and they were the perfect gift. Nice quality materials and excellent delivery service. Thanks for a great gift!
PupSocks,2020-12-27T21:33:34Z,1,I do not have my product yet ????? Why ????
PupSocks,2020-12-27T21:28:47Z,1,"No idea about quality etc, but it has been over a month and I still have not received my order."
PupSocks,2020-12-27T21:23:54Z,1,"Ordered in November with promises that my order would be done way before Christmas. My order sat in Atlanta with a label created (not even given to USPS). I tried to contact the company and got no response until Christmas Eve. The company said my order had been lost and blamed the post office. My order never even went anywhere. I would not trust this company. I was out 4 Christmas gifts this year. To top that off, this company was still advertising that they could get people items if they ordered by Dec 11.  That was the date that I was told my order had shipped.  Many people did not get their orders in time this year and it was not because of the post office.Finally received our order after the new year. It was missing items took another couple of weeks to try to fix that. My daughters finally got their Christmas gifts today. Keep in mind, I ordered these in November. Not acceptable"
PupSocks,2020-12-27T21:23:38Z,5,Still have not received my order today. These were Christmas presents for family members and had to go out at the last minute to get replacement gifts.  Disappointed that they have been stuck in the mail system for over 2 weeks and have no idea when they will be received.
PupSocks,2020-12-27T21:23:30Z,5,"Great socks...fast design, delibery and the image was clear. Lots of design options and sizes to choose from. The colours vibrant. A all round fun experience."
PupSocks,2020-12-27T21:12:08Z,5,Adorable!  Even made it in time for Christmas!
PupSocks,2020-12-27T21:12:04Z,1,"Not worth the trouble. Placed two orders. One arrived on timely manner. The other was nothing but trouble, I contacted the company many times, no response. Nothing updated on tracking, was told they’d replace. Finally received email saying they’d replace and new tracking number would be coming in 5-7 days. Never received the email. Would not recommend."
PupSocks,2020-12-27T21:10:56Z,5,I bought 4 pairs for gifts and was very pleased as were the recipients. Great quality and the pet faces were excellent.
PupSocks,2020-12-27T21:08:24Z,4,"The idea of having the luxury to put your pet/s face on socks and other things is pretty cool, but does it really take (almost) a month to create 2 pairs of socks & send them out? I originally put my order in on the 25th of November and received it the week of Christmas, cutting it REAL close as these socks were an X-mas gift. I'm hoping this big delay is just a one time thing and has to do with the whole virus thing because it almost makes me think twice about putting another order in if it normally takes this long to create and ship out.Aside from this complaint, the socks came out nicely, but on one of them the cat's face was smaller compared to the other pair of socks which also had a cat's face. The socks with the smaller face seemed to make up for it by putting more amounts of the feline's face though... perhaps for an upcoming order I should mention something about the sizing of what's going on the socks?"
PupSocks,2020-12-27T21:07:30Z,1,"I’d prefer to give 0 stars. I ordered my item Nov 29. At the time the site said I would receive my item in 8-10 days. It is now Dec 27 and I still don’t have my product. I was assured on Dec 10th that I would have it before Christmas. I’ve tried to cancel numerous times. Dec 18 I received an email that it shipped but still don’t have my product. Terrible customer service, I’ve sent numerous emails and they don’t answer your questions they just avoid the topic."
PupSocks,2020-12-27T20:59:45Z,1,"Ordered November 30th.  It's now December 27th and there is no sign of the socks or a response from customer service.  Unless you can wait 2 months for an order, i would suggest not purchasing socks from them."
PupSocks,2020-12-27T20:58:19Z,1,I ordered for Christmas on dec 8 because website said 8 to 10 day for delivery. My order didnt even ship till dec 19 at 6 pm. So ita now the 27 and i still havent recieved my order. Got 2 automat3d replies from my inquiries into what was going on. I spent 120 on blanket and socks for a present for my wife. So i had to scramble to find aomething else at the last minute with money i didnt have to spend and for my troubles i got a 20 percent off on my next order instead of a real apology or partial refund. Very dissappointed in the customer service. Will not recommend or purchase again.
PupSocks,2020-12-27T20:57:47Z,1,I would give zero stars if I could!! I ordered these socks November 27th and still haven’t received them! They were supposed to be Christmas presents for my kids. Hopefully I’ll get them by their birthday in February.
PupSocks,2020-12-27T20:56:11Z,3,I placed an order on Nov 30.   Had NO communication with pupsocks until I requested a refund because I had never received my order.  I then received my order.  The socks were hideous but the blanket seemed ok.  Very dissatisfied with their customer service
PupSocks,2020-12-27T20:45:51Z,5,Awesome purchase! I sent in a picture with a cat and a human and asked for just the cat - totally captured him perfectly. Greatest Christmas present to date!
PupSocks,2020-12-27T20:33:57Z,4,"My college aged kids got a kick out of seeing their favorite pets on socks. However, the socks are not comfortable to wear. The fabric is strange."
PupSocks,2020-12-27T20:31:53Z,2,Could not contact customer service.  Place my order Nov 30 received my item after Christmas. My item was ordered for a cat and it came with dog bones on it.  Will go elsewhere next time.
PupSocks,2020-12-27T20:29:02Z,5,The image on the socks is clear and looks just like our pet!
PupSocks,2020-12-27T20:26:21Z,1,"This is my second experience purchasing from PupSocks and both times now the items I've ordered have been ridiculously late—including the order I placed a month ago that has still not arrived. I placed a basic order of 1 mask with 1 dog a month ago (in November), leaving more than enough time to arrive before Christmas considering the website advertises that orders are shipped out in 1-3 business days. The item I ordered did not ship until December 19th!! It is now December 27th and the item is still in Florida and hasn't moved (I live in Canada). Do yourself a favour and do not order these as presents unless you can give yourself several months leeway—I did not have the present to give my Mom for Christmas. The first time I ordered was a year & a half ago (in May) where the same thing happened and they used the same excuse of receiving an influx of orders; I figured in a year and a half they would have figured it out so I gave them another chance, yet alas, they have yet to learn how to appropriately plan & allocate resources. That said, they clearly have no problem still advertising misleading shipping & production times that they know they are not able to meet, which I find dishonest. If you know you're extremely behind and can't handle the volume of orders coming in, make sure that is clearly reflected on the website so people can make their own decision before placing an order. I absolutely love that they help animals in need, but these two experiences have been extremely disappointing and I can no longer deem PupSocks a trusted company to purchase gifts from."
PupSocks,2020-12-27T20:24:20Z,1,"Incredibly slow shipping. Even with COVID, the items I ordered in November have still not arrived and it is now December 27th. Very disappointed."
PupSocks,2020-12-27T20:22:34Z,3,Item arrived after Christmas despite being ordered in plenty of time.
PupSocks,2020-12-27T20:20:41Z,5,"It was so easy to order, and received my order promptly. They did a beautiful job cropping the pictures, and the socks came out great! Socks are high quality and they seem like they will wash well. Present was a real hit and I would highly recommend! A real nice touch they sent me a high quality digital card with a picture of the socks that I could give if the socks were delayed in the mail as so many packages have been this season. Luckily I had received my order but that was a thoughtful thing to do."
PupSocks,2020-12-27T20:19:15Z,2,"A little pricey but I accept that for the donation made to good cause. I entered special instructions for the cropping of the photo I uploaded that were not followed. Just a few hours after I placed my order, I remembered something I needed to add to it, so I went through the “contact us” link, I included my order number, added my question. I did not hear back for 4 days & was then told that it was too late to make any changes. I placed a second smaller order on 12/8 which I still have not received yet. I sent an inquiry about it on 12/17 and have not had any reply to that at all.I realize that close to Christmas, shipping is uncertain, but the lack of communication, the slow “production time” and ignoring special instructions that are asked for when an order is placed, are pretty unacceptable. Sorry, but I will not be ordering through pup socks in the future."
PupSocks,2020-12-27T20:17:18Z,5,"Easy to order, great reproduction of the photos.  Order arrived fast, very straightforward and communicative company.  Definitely 5 stars!"
PupSocks,2020-12-27T20:15:06Z,1,"I’ve ordered socks from them before with no issue, but after this last time, I never will again. I ordered a pair, then received an empty package in the mail. It had nothing in it, not even a packing slip. I’ve emailed the company twice (since the 18th, writing this on the 27th), and they have not responded. I’m going to have to dispute the charge with the bank at this point."
PupSocks,2020-12-27T20:04:21Z,2,The product turned out great but I ordered it on Nov 30 to have it as a Christmas gift and received it the day after Xmas. Even though I was receiving emails from them a week before Xmas claiming I could still place an order and get it in time for Xmas.
PupSocks,2020-12-27T20:03:00Z,5,My daughter LOVED her pupsocks! Perfect Christmas gift!
PupSocks,2020-12-27T19:57:29Z,1,"Order showed as delivered by USPS, but never arrived. I have tried to contact pupsocks twice to address problem, but no response."
PupSocks,2020-12-27T19:50:47Z,5,I think these socks turned out absolutely adorable!  They are soft and comfortable to wear and I strongly recommend these for a cute gift for family of friends!
PupSocks,2020-12-27T19:43:03Z,1,I had sent multiple emails inquiring about my order never heard back until I stated I was going to report the company due to the fact I was not getting answers concerning my order now I just received an email stating my order shipped after I stated a refund due to the fact that it took too long and I no longer need as it was a gift for an out-of-town traveler I still have not really heard from anyone regarding the last email nor have I received a credit I would not recommend this company I will never order again and I will continue until Until I receive a credit for the product
PupSocks,2020-12-27T19:15:52Z,5,I purchased a pair of the socks that look like Christmas wrapping paper for my friend and put all of his furkids on it. They arrived pretty quickly (to Canada during a pandemic) and he loved them!They looked great! Was a PAWESOME way to brighten his day!
PupSocks,2020-12-27T19:14:41Z,1,"Nope. Don’t do it. Cute idea, I completely agree. My nieces would have LOVED them. However, the company has TERRIBLE customer service! I ordered on 11/18. I asked to have my order canceled on 12/14. Received no response, then a shipment email on 12/16. They “shipped” my 4 pairs of socks, but I only had 1 pair in the package. And, the quality was terrible! I wish I could give them zero stars. They don’t even deserve 1."
PupSocks,2020-12-27T19:03:51Z,1,I placed my order over 4 weeks ago and still haven’t received my product.
PupSocks,2020-12-27T19:03:03Z,3,"The socks are okay; I personally would not buy them again. I bought one pair of Pupsocks and one pair of Horsesocks for my girlfriend for Christmas and they weren't the hit I had hoped they would be, especially considering how much I paid for them. The design itself is as I expected, but the sock material is very unusual and so is the stitching. The socks are flat on the vertical axis instead of horizontal, so they fit very oddly and the seams rub against your toes. The insides of the socks are white. I expect the white insides and the odd stitching is due to the printing process. We will wear the socks, but they aren't particularly comfortable and I'm not that impressed overall."
PupSocks,2020-12-27T19:02:36Z,1,"I ordered pupsocks on 11/21.  In spite of being told they shipped on 11/27, the carrier does not show they were received and there is no way to track them. I have sent two emails and had no response. I also called 3x - once I couldn’t get through at all, and 2x their own customer service folks apparently disconnected me when I said “no” to an additional purchase. I will have to dispute the charge with my credit card company. Very disappointing, not to mention a huge waste of my time."
PupSocks,2020-12-27T19:00:57Z,1,I ordered these in November for my daughter for Christmas. I’ve yet to receive them.
PupSocks,2020-12-27T19:00:38Z,1,"I received my order more than 2 weeks late.   Now I have to make arrangements to get these gifts to whom they were intended.  I am very disappointed. I did not get to see a preview,  they put cat faces on a dog blanket(it had dog paws and bones on it) they did not outline the dog pictures correctly either.  I would not order from here again."
PupSocks,2020-12-27T19:00:38Z,1,Still haven’t received my order. Can’t get in touch with customer service.
PupSocks,2020-12-27T19:00:25Z,5,Absolutely love these products! The quality can’t be beat!
PupSocks,2020-12-27T18:50:37Z,1,We were SO disappointed to get the socks.. horrible quality socks and once you put the on the graphics stretch so you don’t know what you’re looking at. I can’t justifying buying anything else from this company.
PupSocks,2020-12-27T18:42:42Z,3,"I was very happy with the look of the products. Unfortunately, the socks are not very comfortable, and the mask I ordered was extremely small. It looks like it should be a child's size, but there is no indication of this on the site. The mask doesn't fit the person I bought it for, so it will need another layer of fabric added under it to fully cover her face."
PupSocks,2020-12-27T18:41:38Z,5,"The socks captured perfectly the photo I had uploaded of our friend’s cat. He loved the socks! this is the 2nd time I have ordered from you, product quality & photo likeness is amazing! Thank you!"
PupSocks,2020-12-27T18:33:08Z,1,Took the longest time to receive my socks and then when they arrived they weren’t my dog. Some strange dog’s face.
PupSocks,2020-12-27T18:28:20Z,4,The image was perfectly transferred! The only issue I had was that I asked for the dark blue and I received the light blue.
PupSocks,2020-12-27T18:24:30Z,2,"These socks do not fit regular feet. I ordered the appropriate size for my husband, but the socks do not taper at the toe like normal socks. Instead they are just huge squares at the toe which make them way too large and awkward to wear. Really disappointed especially given the price for one pair."
PupSocks,2020-12-27T18:23:36Z,5,My daughter ordered a pair of PupSocks last year for a friend and I really like them. My daughter got adopted a puppy Our Grand this September so for Christmas I ordered her the socks and a mask. They were her only presents this year! Of course she is 26 so it wasn't like she was expecting a ton of gifts. Fortunately I ordered in time for both to arrive in time for Christmas .
PupSocks,2020-12-27T18:22:22Z,1,"The image of our cat is cute but I would like my money back. I ordered a 10-13 Men’s for my husband who wears size 10.5 and he couldn’t get the sock around his foot. I wear a Women’s size 8. I tried to put them on and they didn’t fit me either. The fabric does not stretch with your heal. They’re the worst fabric and design for a sock I’ve ever seen. I was really excited to give these to him. I’m embarrassed they don’t fit.    Not to mention the other pair I ordered for my stepdad. They never showed up. I ordered them three weeks before Xmas. Now that I know they won’t fit, I’d like my money back for them as well. Horrible product. Do not order these. Even if you have the skinniest foot in the world (my calves are like 3 inches in diameter at the base of my heal) they do not fit. It’s a wonderful idea! But the fact that they don’t show up and are unwearable makes them a complete waste of money. I literally have wasted $70 for 2 pairs plus the $40 more I had to spend on another present for my a stepdad because the socks didn’t arrive on time. -Extremely Perturbed Customer"
PupSocks,2020-12-27T18:17:16Z,5,These were my daughter's favorite Christmas present.  The pictures of our cat and dog were perfect.
PupSocks,2020-12-27T18:16:17Z,1,Took nearly a month to get
PupSocks,2020-12-27T18:16:15Z,1,Still haven’t recieved my 4 weeks ago ordered socks. Hope to get them some day :(
PupSocks,2020-12-27T18:14:51Z,5,The socks came out just right! They came out exactly how I wanted them to and the person who received them had lost the dog recently and said it was the perfect way to remember their dog!
PupSocks,2020-12-27T18:07:26Z,1,"I had a very bad experience with your company. I placed an order the last week of November, purchase of $203.00, I sent two emails on December asking the status of my order. I received a reply to the emails saying order was in process and later the order was in transit with a tracking number.When checked tracking number I kept getting the same message. ""A ticket was requested waiting for item"". After that I sent four more emails asking what was going on. No replies to those emails. I finally decided to dispute the charges with my bank on December 22nd. I also send an email to let you know that, and still no reply. Two days later I received the items I ordered. Bag had been sent on a two day delivery. One of the blankets was missing a picture of a pet. I won't even try to correct that. But, I will never order anything from your company. I will block all advertisements you send to me, and I already started to tell friends do not order anything from this place."
PupSocks,2020-12-27T18:05:46Z,1,Order was placed on Nov. 28.  Still have not received on Dec. 27.
PupSocks,2020-12-27T18:01:58Z,1,first order one pair was wrong...it had some cats on it but not ours and the size was wrong and there was a hole in them...I have reached out and they corrected it but this time used the cat from my second order...so still wrong...no one has reached out since...second order still have not received ordered Nov 29so not impressed...then they send me credits to buy more in their store...well my first 2 orders are not correct yet...why would i order more...very dissapointed
PupSocks,2020-12-27T18:01:36Z,4,"Great gift! Picture was spot on. However, the quality of the socks could have been better for the price. Socks are true to size. I sized up thinking they would run small."
PupSocks,2020-12-27T18:00:01Z,1,ordered over 1 month ago to secure kids their Christmas gift. but not receiving the products
PupSocks,2020-12-27T17:55:22Z,3,"The picture on the socks came out nice, but the socks themselves are not comfortable, they are stiff and don't have the 'bend', so they are uncomfortable :("
PupSocks,2020-12-27T17:54:39Z,2,"If I ever receive the product we ordered, might rate it higher. Not much of a xmas gift if it wasn’t here for xmas."
PupSocks,2020-12-27T17:51:38Z,1,"I'm giving one star, because there is no option for zero! When I placed my order, the website told me the production and shipping were fast. I placed my order on 11/29/20 by 12/4/20 I still had not received confirmation my order has been shipped out. I chatted with the company and was told they would ""refund 15% of my order for the delay and have my order sent out within 3-5 business days"". On December 12/9/20 I finally got a confirmation my order had shipped. My order FINALLY arrived on 12/18/20. My order arrived 19 days after I placed it. Oh but we're not done yet! When I opened my mailbox to get the long awaited personalized socks, it was an EMPTY BAG!! The post office stamped on it ""received empty"". I was livid! I reached out to customer service on 12/18, and it is now 12/27 and I still have not heard back from them. I WANT A REFUND! I will never order from you again, and I will post my review on all social media, and let everyone I know about this horrible experience. This was a Christmas gift for someone very special, and now they will not get it!"
PupSocks,2020-12-27T17:50:46Z,5,I love how the image came out on the socks and they were a big hit. The socks themselves are not very soft but we will wash them and see if they soften up.
PupSocks,2020-12-27T17:48:12Z,5,Socks are great quality. Absolutely love them. Best gift I gave this Christmas
PupSocks,2020-12-27T17:36:39Z,5,I ordered a pair of blue cat socks for my son who is away at grad school.  I thought it might make him laugh.  They are wonderful - very bright and the cat's face is exactly like the photo.  It's not blurry or faded.  I will definitely order these again.
PupSocks,2020-12-27T17:35:36Z,1,"I ordered a pair of socks on November 28th; well within their 8-10 day delivery promise for Christmas. Today is December 27th, and I am still waiting. They created a tracking number on Dec 9th, but my socks have yet to be taken to the post office. Every time I send an email inquiry, I get a canned response, blaming it on the post office. I don't know if this company is a total scam, or they are just in over way their heads, but I would never order from them again, and have requested a refund... and as for their affiliation with the Humane Society, that is simply not true. They have made a one time donation to the Humane Society."
PupSocks,2020-12-27T17:34:29Z,1,"Website said ships in 3 days, took over 2 weeks to ship. Ordered nov 26 and still haven't received order. Not even sure will receive order or if order will be correct."
PupSocks,2020-12-27T17:33:40Z,1,"I would love to leave a great review... but I still have not received a product. Although I can’t review the quality, my review is poor due to the amount of time it took to process this order, and how it was handled since. I’ve been waiting almost a month, and yes, this was a Christmas present. I had revived multiple updates stating these would arrive in time. It is now the 27th, and there is no longer an estimated date. I understand the shipping problems. What I don’t understand is why it took weeks to process/ship this order, and why I was promised delivery by Xmas. In either case, my experience has been poor so far, and I am now pretty embarrassed for not providing a gift."
PupSocks,2020-12-27T17:31:18Z,1,"I still don’t have the product, promised 11 days ago."
PupSocks,2020-12-27T17:29:54Z,5,These socks were a big hit at Christmas!  They were made of a weird fabric but no one seemed to notice.  Thanks!
PupSocks,2020-12-27T17:26:54Z,1,Ordered sock at the end of November and still have not received them.  The tracking app states they have been shipped but shows no status at all.  Sent messages to PupSocks with zero response.  Very disappointing.
PupSocks,2020-12-27T17:25:55Z,2,The quality is average.   Delivery took over 3 weeks. I will not order from them again.
PupSocks,2020-12-27T17:25:10Z,5,"Perfect gift for pet owners, perfect gift for those who have everything!  Great picture quality, time will tell on the materials.  And it arrived before Christmas. Great job all around by PupSocks!"
PupSocks,2020-12-27T17:21:54Z,3,"Ordered over 30 days ago, no tracking info update in over 10 days. There is nothing to review."
PupSocks,2020-12-27T17:19:43Z,1,Christmas gift was supposed to be shipped according to the tracking provided TWO WEEKS AGO!!  Have had zero movement with the package and have sent FOUR EMAILS ASKING FOR A REFUND WITH ZERO RESPONSE!!!  Do NOT BIY FROM THIS SCAM OF A COMPANY!!!!!  There is ZERO customer service and they just take your money and you never hear from them again!!!!!
PupSocks,2020-12-27T17:16:10Z,1,You never even shipped the item I ordered a month ago and you’re asking for a review?!  You should be put out of business!!  So many other people haven’t received their items either.  It’s a total scam!!  I will be filing with the BBB.
PupSocks,2020-12-27T17:15:59Z,4,"Product is ok, good, feel like could have been better quality however, I would recommend."
PupSocks,2020-12-27T17:15:41Z,5,"Received my order (socks) in a very timely manner, even with all of the holiday shipping delays. Item was exactly as expected."
PupSocks,2020-12-27T17:04:58Z,5,"The website was extremely easy to use, the uploaded pictures of our three cats faces came out perfectly on the socks. The socks are thick quality and arrived quicker than I had expected being the holidays. I crack up to the point of tears every time I look at the socks because the detail is so good you can see each of their facial expressions and personality!"
PupSocks,2020-12-27T17:04:28Z,5,"The Pupsocks exceeded my expectations!  More importantly, my wife, who loves our Goldendoodle dearly, immediately recognized her beloved Atticus.  She was overwhelmed and said it was the best gift ever!  Thank you Pupsocks for your attention to detail and for capturing Atticus’s image perfectly.  I have also ordered a blanket and will definitely be ordering more from Pupsocks in the future."
PupSocks,2020-12-27T17:03:38Z,1,"Bought two pairs of socks, but they sent wrong dogs face on them. Now, no response. Do not order from them, you won’t receive service."
PupSocks,2020-12-27T17:00:05Z,5,Great quality and super cute!
